Trial,S1_val,S1_std,S2_val,S2_std
428,-3.1999999999999993,0.1,0.0,8.0
429,-3.1999999999999993,0.1,0.0,8.0
430,-3.1999999999999993,0.1,0.0,8.0
431,-3.1999999999999993,0.1,0.0,8.0
432,-3.1999999999999993,0.1,0.0,8.0
433,-3.1999999999999993,0.1,0.0,8.0
434,-3.1999999999999993,0.1,0.0,8.0
435,-3.1999999999999993,0.1,0.0,8.0
436,-3.1999999999999993,0.1,0.0,8.0
437,-3.1999999999999993,0.1,0.0,8.0
438,-3.1999999999999993,0.1,0.0,8.0
439,-3.1999999999999993,0.1,0.0,8.0
440,-3.1999999999999993,0.1,0.0,8.0
441,-3.1999999999999993,0.1,0.0,8.0
442,-3.1999999999999993,0.1,0.0,8.0
443,-3.1999999999999993,0.1,0.0,8.0
444,-3.1999999999999993,0.1,0.0,8.0
445,-3.1999999999999993,0.1,0.0,8.0
446,-3.1999999999999993,0.1,0.0,8.0
447,-3.1999999999999993,0.1,0.0,8.0
448,-3.1999999999999993,0.1,0.0,8.0
449,-3.1999999999999993,0.1,0.0,8.0
450,-3.1999999999999993,0.1,0.0,8.0
451,-3.099999999999999,0.1,0.0,8.0
452,-3.099999999999999,0.1,0.0,8.0
453,-3.099999999999999,0.1,0.0,8.0
454,-3.099999999999999,0.1,0.0,8.0
455,-3.099999999999999,0.1,0.0,8.0
456,-3.099999999999999,0.1,0.0,8.0
457,-3.099999999999999,0.1,0.0,8.0
458,-3.099999999999999,0.1,0.0,8.0
459,-3.099999999999999,0.1,0.0,8.0
460,-3.099999999999999,0.1,0.0,8.0
461,-3.099999999999999,0.1,0.0,8.0
462,-3.099999999999999,0.1,0.0,8.0
463,-3.099999999999999,0.1,0.0,8.0
464,-3.099999999999999,0.1,0.0,8.0
465,-3.099999999999999,0.1,0.0,8.0
466,-3.099999999999999,0.1,0.0,8.0
467,-3.099999999999999,0.1,0.0,8.0
468,-3.099999999999999,0.1,0.0,8.0
469,-3.099999999999999,0.1,0.0,8.0
470,-3.099999999999999,0.1,0.0,8.0
471,-3.099999999999999,0.1,0.0,8.0
472,-3.099999999999999,0.1,0.0,8.0
473,-3.099999999999999,0.1,0.0,8.0
474,-3.099999999999999,0.1,0.0,8.0
475,-3.099999999999999,0.1,0.0,8.0
476,-3.099999999999999,0.1,0.0,8.0
477,-3.099999999999999,0.1,0.0,8.0
478,-3.099999999999999,0.1,0.0,8.0
479,-3.099999999999999,0.1,0.0,8.0
480,-3.099999999999999,0.1,0.0,8.0
481,-3.099999999999999,0.1,0.0,8.0
482,-3.099999999999999,0.1,0.0,8.0
483,-3.099999999999999,0.1,0.0,8.0
484,-3.099999999999999,0.1,0.0,8.0
485,-3.099999999999999,0.1,0.0,8.0
486,-3.099999999999999,0.1,0.0,8.0
487,-3.099999999999999,0.1,0.0,8.0
488,-3.099999999999999,0.1,0.0,8.0
489,-3.099999999999999,0.1,0.0,8.0
490,-3.099999999999999,0.1,0.0,8.0
491,-3.099999999999999,0.1,0.0,8.0
492,-3.099999999999999,0.1,0.0,8.0
493,-3.099999999999999,0.1,0.0,8.0
494,-3.099999999999999,0.1,0.0,8.0
495,-3.099999999999999,0.1,0.0,8.0
496,-3.099999999999999,0.1,0.0,8.0
497,-3.099999999999999,0.1,0.0,8.0
498,-3.099999999999999,0.1,0.0,8.0
499,-3.099999999999999,0.1,0.0,8.0
500,-3.099999999999999,0.1,0.0,8.0
501,-2.999999999999999,0.1,0.0,8.0
502,-2.999999999999999,0.1,0.0,8.0
503,-2.999999999999999,0.1,0.0,8.0
504,-2.999999999999999,0.1,0.0,8.0
505,-2.999999999999999,0.1,0.0,8.0
506,-2.999999999999999,0.1,0.0,8.0
507,-2.999999999999999,0.1,0.0,8.0
508,-2.999999999999999,0.1,0.0,8.0
509,-2.999999999999999,0.1,0.0,8.0
510,-2.999999999999999,0.1,0.0,8.0
511,-2.999999999999999,0.1,0.0,8.0
512,-2.999999999999999,0.1,0.0,8.0
513,-2.999999999999999,0.1,0.0,8.0
514,-2.999999999999999,0.1,0.0,8.0
515,-2.999999999999999,0.1,0.0,8.0
516,-2.999999999999999,0.1,0.0,8.0
517,-2.999999999999999,0.1,0.0,8.0
518,-2.999999999999999,0.1,0.0,8.0
519,-2.999999999999999,0.1,0.0,8.0
520,-2.999999999999999,0.1,0.0,8.0
521,-2.999999999999999,0.1,0.0,8.0
522,-2.999999999999999,0.1,0.0,8.0
523,-2.999999999999999,0.1,0.0,8.0
524,-2.999999999999999,0.1,0.0,8.0
525,-2.999999999999999,0.1,0.0,8.0
526,-2.999999999999999,0.1,0.0,8.0
527,-2.999999999999999,0.1,0.0,8.0
528,-2.999999999999999,0.1,0.0,8.0
529,-2.999999999999999,0.1,0.0,8.0
530,-2.999999999999999,0.1,0.0,8.0
531,-2.999999999999999,0.1,0.0,8.0
532,-2.999999999999999,0.1,0.0,8.0
533,-2.999999999999999,0.1,0.0,8.0
534,-2.999999999999999,0.1,0.0,8.0
535,-2.999999999999999,0.1,0.0,8.0
536,-2.999999999999999,0.1,0.0,8.0
537,-2.999999999999999,0.1,0.0,8.0
538,-2.999999999999999,0.1,0.0,8.0
539,-2.999999999999999,0.1,0.0,8.0
540,-2.999999999999999,0.1,0.0,8.0
541,-2.999999999999999,0.1,0.0,8.0
542,-2.999999999999999,0.1,0.0,8.0
543,-2.999999999999999,0.1,0.0,8.0
544,-2.999999999999999,0.1,0.0,8.0
545,-2.999999999999999,0.1,0.0,8.0
546,-2.999999999999999,0.1,0.0,8.0
547,-2.999999999999999,0.1,0.0,8.0
548,-2.999999999999999,0.1,0.0,8.0
549,-2.999999999999999,0.1,0.0,8.0
550,-2.999999999999999,0.1,0.0,8.0
551,-2.899999999999999,0.1,0.0,8.0
552,-2.899999999999999,0.1,0.0,8.0
553,-2.899999999999999,0.1,0.0,8.0
554,-2.899999999999999,0.1,0.0,8.0
555,-2.899999999999999,0.1,0.0,8.0
556,-2.899999999999999,0.1,0.0,8.0
557,-2.899999999999999,0.1,0.0,8.0
558,-2.899999999999999,0.1,0.0,8.0
559,-2.899999999999999,0.1,0.0,8.0
560,-2.899999999999999,0.1,0.0,8.0
561,-2.899999999999999,0.1,0.0,8.0
562,-2.899999999999999,0.1,0.0,8.0
563,-2.899999999999999,0.1,0.0,8.0
564,-2.899999999999999,0.1,0.0,8.0
565,-2.899999999999999,0.1,0.0,8.0
566,-2.899999999999999,0.1,0.0,8.0
567,-2.899999999999999,0.1,0.0,8.0
568,-2.899999999999999,0.1,0.0,8.0
569,-2.899999999999999,0.1,0.0,8.0
570,-2.899999999999999,0.1,0.0,8.0
571,-2.899999999999999,0.1,0.0,8.0
572,-2.899999999999999,0.1,0.0,8.0
573,-2.899999999999999,0.1,0.0,8.0
574,-2.899999999999999,0.1,0.0,8.0
575,-2.899999999999999,0.1,0.0,8.0
576,-2.899999999999999,0.1,0.0,8.0
577,-2.899999999999999,0.1,0.0,8.0
578,-2.899999999999999,0.1,0.0,8.0
579,-2.899999999999999,0.1,0.0,8.0
580,-2.899999999999999,0.1,0.0,8.0
581,-2.899999999999999,0.1,0.0,8.0
582,-2.899999999999999,0.1,0.0,8.0
583,-2.899999999999999,0.1,0.0,8.0
584,-2.899999999999999,0.1,0.0,8.0
585,-2.899999999999999,0.1,0.0,8.0
586,-2.899999999999999,0.1,0.0,8.0
587,-2.899999999999999,0.1,0.0,8.0
588,-2.899999999999999,0.1,0.0,8.0
589,-2.899999999999999,0.1,0.0,8.0
590,-2.899999999999999,0.1,0.0,8.0
591,-2.899999999999999,0.1,0.0,8.0
592,-2.899999999999999,0.1,0.0,8.0
593,-2.899999999999999,0.1,0.0,8.0
594,-2.899999999999999,0.1,0.0,8.0
595,-2.899999999999999,0.1,0.0,8.0
596,-2.899999999999999,0.1,0.0,8.0
597,-2.899999999999999,0.1,0.0,8.0
598,-2.899999999999999,0.1,0.0,8.0
599,-2.899999999999999,0.1,0.0,8.0
600,-2.899999999999999,0.1,0.0,8.0
601,-2.799999999999999,0.1,0.0,8.0
602,-2.799999999999999,0.1,0.0,8.0
603,-2.799999999999999,0.1,0.0,8.0
604,-2.799999999999999,0.1,0.0,8.0
605,-2.799999999999999,0.1,0.0,8.0
606,-2.799999999999999,0.1,0.0,8.0
607,-2.799999999999999,0.1,0.0,8.0
608,-2.799999999999999,0.1,0.0,8.0
609,-2.799999999999999,0.1,0.0,8.0
610,-2.799999999999999,0.1,0.0,8.0
611,-2.799999999999999,0.1,0.0,8.0
612,-2.799999999999999,0.1,0.0,8.0
613,-2.799999999999999,0.1,0.0,8.0
614,-2.799999999999999,0.1,0.0,8.0
615,-2.799999999999999,0.1,0.0,8.0
616,-2.799999999999999,0.1,0.0,8.0
617,-2.799999999999999,0.1,0.0,8.0
618,-2.799999999999999,0.1,0.0,8.0
619,-2.799999999999999,0.1,0.0,8.0
