Trial,S1_val,S1_std,S2_val,S2_std
319,2.6838999999999995,0.1,-0.8161,0.05
320,-4.0661000000000005,0.1,-0.8161,0.05
321,1.1838999999999995,0.1,-0.8161,0.05
322,-2.8161000000000005,0.1,-0.8161,0.05
323,0.4338999999999995,0.1,-0.8161,0.05
324,-2.8161000000000005,0.1,-0.8161,0.05
325,0.9338999999999995,0.1,-0.8161,0.05
326,-1.3161000000000005,0.1,-0.8161,0.05
327,-2.8161000000000005,0.1,-0.8161,0.05
328,3.1838999999999995,0.1,-0.8161,0.05
329,-0.8161000000000005,0.1,-0.8161,0.05
330,2.9338999999999995,0.1,-0.8161,0.05
331,0.6838999999999995,0.1,-0.8161,0.05
332,-1.0661000000000005,0.1,-0.8161,0.05
333,-2.8161000000000005,0.1,-0.8161,0.05
334,2.4338999999999995,0.1,-0.8161,0.05
335,-0.5661000000000005,0.1,-0.8161,0.05
336,1.6838999999999995,0.1,-0.8161,0.05
337,-4.3161000000000005,0.1,-0.8161,0.05
338,-3.5661000000000005,0.1,-0.8161,0.05
339,1.4338999999999995,0.1,-0.8161,0.05
340,1.4338999999999995,0.1,-0.8161,0.05
341,2.9338999999999995,0.1,-0.8161,0.05
342,3.1838999999999995,0.1,-0.8161,0.05
343,2.1838999999999995,0.1,-0.8161,0.05
344,-3.5661000000000005,0.1,-0.8161,0.05
345,-3.3161000000000005,0.1,-0.8161,0.05
346,-4.0661000000000005,0.1,-0.8161,0.05
347,1.9338999999999995,0.1,-0.8161,0.05
348,1.1838999999999995,0.1,-0.8161,0.05
349,2.1838999999999995,0.1,-0.8161,0.05
350,-3.5661000000000005,0.1,-0.8161,0.05
351,1.4338999999999995,0.1,-0.8161,0.05
352,-3.8161000000000005,0.1,-0.8161,0.05
353,-2.8161000000000005,0.1,-0.8161,0.05
354,-4.5661000000000005,0.1,-0.8161,0.05
355,-1.0661000000000005,0.1,-0.8161,0.05
356,2.6838999999999995,0.1,-0.8161,0.05
357,0.4338999999999995,0.1,-0.8161,0.05
358,0.9338999999999995,0.1,-0.8161,0.05
359,0.6838999999999995,0.1,-0.8161,0.05
360,1.6838999999999995,0.1,-0.8161,0.05
361,-3.0661000000000005,0.1,-0.8161,0.05
362,-2.8161000000000005,0.1,-0.8161,0.05
363,-1.3161000000000005,0.1,-0.8161,0.05
364,-2.8161000000000005,0.1,-0.8161,0.05
365,1.6838999999999995,0.1,-0.8161,0.05
366,-1.8161000000000005,0.1,-0.8161,0.05
367,1.1838999999999995,0.1,-0.8161,0.05
368,-0.8161000000000005,0.1,-0.8161,0.05
369,3.1838999999999995,0.1,-0.8161,0.05
370,1.6838999999999995,0.1,-0.8161,0.05
371,1.9338999999999995,0.1,-0.8161,0.05
372,-3.0661000000000005,0.1,-0.8161,0.05
373,3.1838999999999995,0.1,-0.8161,0.05
374,-2.8161000000000005,0.1,-0.8161,0.05
375,-2.0661000000000005,0.1,-0.8161,0.05
376,-0.3161000000000005,0.1,-0.8161,0.05
377,-1.3161000000000005,0.1,-0.8161,0.05
378,-3.8161000000000005,0.1,-0.8161,0.05
379,-0.5661000000000005,0.1,-0.8161,0.05
380,-1.0661000000000005,0.1,-0.8161,0.05
381,-3.8161000000000005,0.1,-0.8161,0.05
382,-1.5661000000000005,0.1,-0.8161,0.05
383,2.1838999999999995,0.1,-0.8161,0.05
384,1.4338999999999995,0.1,-0.8161,0.05
385,-0.5661000000000005,0.1,-0.8161,0.05
386,-0.3161000000000005,0.1,-0.8161,0.05
387,-3.3161000000000005,0.1,-0.8161,0.05
388,-0.8161000000000005,0.1,-0.8161,0.05
389,0.9338999999999995,0.1,-0.8161,0.05
390,-2.5661000000000005,0.1,-0.8161,0.05
391,2.6838999999999995,0.1,-0.8161,0.05
392,-1.3161000000000005,0.1,-0.8161,0.05
393,2.9338999999999995,0.1,-0.8161,0.05
394,-4.5661000000000005,0.1,-0.8161,0.05
395,1.4338999999999995,0.1,-0.8161,0.05
396,-3.8161000000000005,0.1,-0.8161,0.05
397,-4.8161000000000005,0.1,-0.8161,0.05
398,-4.0661000000000005,0.1,-0.8161,0.05
399,-1.8161000000000005,0.1,-0.8161,0.05
400,-2.3161000000000005,0.1,-0.8161,0.05
401,-3.5661000000000005,0.1,-0.8161,0.05
402,0.6838999999999995,0.1,-0.8161,0.05
403,-0.3161000000000005,0.1,-0.8161,0.05
404,-3.0661000000000005,0.1,-0.8161,0.05
405,0.4338999999999995,0.1,-0.8161,0.05
406,-1.0661000000000005,0.1,-0.8161,0.05
407,-1.3161000000000005,0.1,-0.8161,0.05
408,2.1838999999999995,0.1,-0.8161,0.05
409,-0.3161000000000005,0.1,-0.8161,0.05
410,1.6838999999999995,0.1,-0.8161,0.05
411,-3.0661000000000005,0.1,-0.8161,0.05
412,0.4338999999999995,0.1,-0.8161,0.05
413,0.4338999999999995,0.1,-0.8161,0.05
414,3.1838999999999995,0.1,-0.8161,0.05
415,-1.8161000000000005,0.1,-0.8161,0.05
416,-2.0661000000000005,0.1,-0.8161,0.05
417,-3.3161000000000005,0.1,-0.8161,0.05
418,-1.3161000000000005,0.1,-0.8161,0.05
419,-4.0661000000000005,0.1,-0.8161,0.05
420,-0.3161000000000005,0.1,-0.8161,0.05
421,-1.0661000000000005,0.1,-0.8161,0.05
422,0.6838999999999995,0.1,-0.8161,0.05
423,0.1838999999999995,0.1,-0.8161,0.05
424,-0.5661000000000005,0.1,-0.8161,0.05
425,1.9338999999999995,0.1,-0.8161,0.05
426,-4.3161000000000005,0.1,-0.8161,0.05
427,-4.8161000000000005,0.1,-0.8161,0.05
428,-0.3161000000000005,0.1,-0.8161,0.05
429,2.6838999999999995,0.1,-0.8161,0.05
430,-0.06610000000000049,0.1,-0.8161,0.05
431,-3.5661000000000005,0.1,-0.8161,0.05
432,-2.3161000000000005,0.1,-0.8161,0.05
433,-2.3161000000000005,0.1,-0.8161,0.05
434,2.6838999999999995,0.1,-0.8161,0.05
435,-3.8161000000000005,0.1,-0.8161,0.05
436,2.4338999999999995,0.1,-0.8161,0.05
437,-2.0661000000000005,0.1,-0.8161,0.05
438,-0.06610000000000049,0.1,-0.8161,0.05
439,-3.8161000000000005,0.1,-0.8161,0.05
440,-4.0661000000000005,0.1,-0.8161,0.05
441,0.9338999999999995,0.1,-0.8161,0.05
442,-3.8161000000000005,0.1,-0.8161,0.05
443,-2.8161000000000005,0.1,-0.8161,0.05
444,1.9338999999999995,0.1,-0.8161,0.05
445,2.4338999999999995,0.1,-0.8161,0.05
446,-1.8161000000000005,0.1,-0.8161,0.05
447,3.1838999999999995,0.1,-0.8161,0.05
448,-1.0661000000000005,0.1,-0.8161,0.05
449,0.6838999999999995,0.1,-0.8161,0.05
450,-3.3161000000000005,0.1,-0.8161,0.05
451,-3.8161000000000005,0.1,-0.8161,0.05
452,-1.5661000000000005,0.1,-0.8161,0.05
453,1.1838999999999995,0.1,-0.8161,0.05
454,2.1838999999999995,0.1,-0.8161,0.05
455,-3.8161000000000005,0.1,-0.8161,0.05
456,-3.3161000000000005,0.1,-0.8161,0.05
457,-2.5661000000000005,0.1,-0.8161,0.05
458,0.4338999999999995,0.1,-0.8161,0.05
459,-0.5661000000000005,0.1,-0.8161,0.05
460,-3.5661000000000005,0.1,-0.8161,0.05
461,-2.5661000000000005,0.1,-0.8161,0.05
462,-3.3161000000000005,0.1,-0.8161,0.05
463,-2.8161000000000005,0.1,-0.8161,0.05
464,-3.0661000000000005,0.1,-0.8161,0.05
465,-0.06610000000000049,0.1,-0.8161,0.05
466,2.1838999999999995,0.1,-0.8161,0.05
467,-1.8161000000000005,0.1,-0.8161,0.05
468,0.6838999999999995,0.1,-0.8161,0.05
469,-3.3161000000000005,0.1,-0.8161,0.05
470,2.9338999999999995,0.1,-0.8161,0.05
471,2.1838999999999995,0.1,-0.8161,0.05
472,-2.3161000000000005,0.1,-0.8161,0.05
473,2.6838999999999995,0.1,-0.8161,0.05
474,1.1838999999999995,0.1,-0.8161,0.05
475,-1.0661000000000005,0.1,-0.8161,0.05
476,1.9338999999999995,0.1,-0.8161,0.05
477,-2.3161000000000005,0.1,-0.8161,0.05
478,-4.0661000000000005,0.1,-0.8161,0.05
479,-0.5661000000000005,0.1,-0.8161,0.05
480,1.4338999999999995,0.1,-0.8161,0.05
481,-4.3161000000000005,0.1,-0.8161,0.05
482,-3.8161000000000005,0.1,-0.8161,0.05
483,3.1838999999999995,0.1,-0.8161,0.05
484,-1.0661000000000005,0.1,-0.8161,0.05
485,-3.5661000000000005,0.1,-0.8161,0.05
486,2.6838999999999995,0.1,-0.8161,0.05
487,1.1838999999999995,0.1,-0.8161,0.05
488,-2.8161000000000005,0.1,-0.8161,0.05
489,1.9338999999999995,0.1,-0.8161,0.05
490,0.6838999999999995,0.1,-0.8161,0.05
491,2.9338999999999995,0.1,-0.8161,0.05
492,-3.8161000000000005,0.1,-0.8161,0.05
493,1.9338999999999995,0.1,-0.8161,0.05
494,2.1838999999999995,0.1,-0.8161,0.05
495,-1.0661000000000005,0.1,-0.8161,0.05
496,2.6838999999999995,0.1,-0.8161,0.05
497,-2.8161000000000005,0.1,-0.8161,0.05
498,-3.0661000000000005,0.1,-0.8161,0.05
499,-3.3161000000000005,0.1,-0.8161,0.05
500,0.1838999999999995,0.1,-0.8161,0.05
501,-0.8161000000000005,0.1,-0.8161,0.05
502,1.1838999999999995,0.1,-0.8161,0.05
503,2.9338999999999995,0.1,-0.8161,0.05
504,-2.0661000000000005,0.1,-0.8161,0.05
505,-0.8161000000000005,0.1,-0.8161,0.05
506,-2.5661000000000005,0.1,-0.8161,0.05
507,-0.3161000000000005,0.1,-0.8161,0.05
508,-4.3161000000000005,0.1,-0.8161,0.05
509,2.4338999999999995,0.1,-0.8161,0.05
510,-1.8161000000000005,0.1,-0.8161,0.05
511,-2.3161000000000005,0.1,-0.8161,0.05
512,0.4338999999999995,0.1,-0.8161,0.05
513,-3.5661000000000005,0.1,-0.8161,0.05
514,0.1838999999999995,0.1,-0.8161,0.05
515,1.9338999999999995,0.1,-0.8161,0.05
516,0.6838999999999995,0.1,-0.8161,0.05
517,-2.5661000000000005,0.1,-0.8161,0.05
518,-4.8161000000000005,0.1,-0.8161,0.05
519,2.4338999999999995,0.1,-0.8161,0.05
520,1.6838999999999995,0.1,-0.8161,0.05
521,1.9338999999999995,0.1,-0.8161,0.05
522,-2.5661000000000005,0.1,-0.8161,0.05
523,1.6838999999999995,0.1,-0.8161,0.05
524,-3.0661000000000005,0.1,-0.8161,0.05
525,-4.0661000000000005,0.1,-0.8161,0.05
526,2.4338999999999995,0.1,-0.8161,0.05
527,1.6838999999999995,0.1,-0.8161,0.05
528,-0.3161000000000005,0.1,-0.8161,0.05
529,0.4338999999999995,0.1,-0.8161,0.05
530,-0.8161000000000005,0.1,-0.8161,0.05
531,-0.06610000000000049,0.1,-0.8161,0.05
532,0.9338999999999995,0.1,-0.8161,0.05
533,2.4338999999999995,0.1,-0.8161,0.05
534,1.9338999999999995,0.1,-0.8161,0.05
535,-2.3161000000000005,0.1,-0.8161,0.05
536,-4.8161000000000005,0.1,-0.8161,0.05
537,-3.8161000000000005,0.1,-0.8161,0.05
538,-0.3161000000000005,0.1,-0.8161,0.05
539,-4.5661000000000005,0.1,-0.8161,0.05
540,2.4338999999999995,0.1,-0.8161,0.05
541,0.6838999999999995,0.1,-0.8161,0.05
542,-1.0661000000000005,0.1,-0.8161,0.05
543,-4.5661000000000005,0.1,-0.8161,0.05
544,-1.0661000000000005,0.1,-0.8161,0.05
545,-2.8161000000000005,0.1,-0.8161,0.05
