Trial,S1_val,S1_std,S2_val,S2_std
54,-4.8161000000000005,0.2,-0.8161,0.05
55,-4.8161000000000005,0.2,-0.8161,0.05
56,-2.3161000000000005,0.2,-0.8161,0.05
57,2.6838999999999995,0.2,-0.8161,0.05
58,-3.3161000000000005,0.2,-0.8161,0.05
59,-2.3161000000000005,0.2,-0.8161,0.05
60,2.9338999999999995,0.2,-0.8161,0.05
61,0.9338999999999995,0.2,-0.8161,0.05
62,-2.5661000000000005,0.2,-0.8161,0.05
63,-0.06610000000000049,0.2,-0.8161,0.05
64,-2.3161000000000005,0.2,-0.8161,0.05
65,-4.5661000000000005,0.2,-0.8161,0.05
66,-0.06610000000000049,0.2,-0.8161,0.05
67,2.1838999999999995,0.2,-0.8161,0.05
68,-1.0661000000000005,0.2,-0.8161,0.05
69,-1.8161000000000005,0.2,-0.8161,0.05
70,-4.8161000000000005,0.2,-0.8161,0.05
71,-1.8161000000000005,0.2,-0.8161,0.05
72,-3.0661000000000005,0.2,-0.8161,0.05
73,-2.3161000000000005,0.2,-0.8161,0.05
74,2.4338999999999995,0.2,-0.8161,0.05
75,0.9338999999999995,0.2,-0.8161,0.05
76,-0.5661000000000005,0.2,-0.8161,0.05
77,-3.3161000000000005,0.2,-0.8161,0.05
78,0.1838999999999995,0.2,-0.8161,0.05
79,-4.0661000000000005,0.2,-0.8161,0.05
80,-3.5661000000000005,0.2,-0.8161,0.05
81,1.6838999999999995,0.2,-0.8161,0.05
82,-4.3161000000000005,0.2,-0.8161,0.05
83,-3.5661000000000005,0.2,-0.8161,0.05
84,-0.3161000000000005,0.2,-0.8161,0.05
85,0.9338999999999995,0.2,-0.8161,0.05
86,2.1838999999999995,0.2,-0.8161,0.05
87,-0.5661000000000005,0.2,-0.8161,0.05
88,-3.0661000000000005,0.2,-0.8161,0.05
89,-0.5661000000000005,0.2,-0.8161,0.05
90,-1.5661000000000005,0.2,-0.8161,0.05
91,-1.3161000000000005,0.2,-0.8161,0.05
92,1.1838999999999995,0.2,-0.8161,0.05
93,1.9338999999999995,0.2,-0.8161,0.05
94,-4.3161000000000005,0.2,-0.8161,0.05
95,-0.8161000000000005,0.2,-0.8161,0.05
96,0.1838999999999995,0.2,-0.8161,0.05
97,1.1838999999999995,0.2,-0.8161,0.05
98,1.6838999999999995,0.2,-0.8161,0.05
99,2.9338999999999995,0.2,-0.8161,0.05
100,0.6838999999999995,0.2,-0.8161,0.05
101,-4.0661000000000005,0.2,-0.8161,0.05
102,3.1838999999999995,0.2,-0.8161,0.05
103,-1.8161000000000005,0.2,-0.8161,0.05
104,-0.3161000000000005,0.2,-0.8161,0.05
105,-0.3161000000000005,0.2,-0.8161,0.05
106,-1.0661000000000005,0.2,-0.8161,0.05
107,-0.8161000000000005,0.2,-0.8161,0.05
108,-1.5661000000000005,0.2,-0.8161,0.05
109,0.1838999999999995,0.2,-0.8161,0.05
110,-3.5661000000000005,0.2,-0.8161,0.05
111,-1.0661000000000005,0.2,-0.8161,0.05
112,-1.0661000000000005,0.2,-0.8161,0.05
113,2.9338999999999995,0.2,-0.8161,0.05
114,-1.3161000000000005,0.2,-0.8161,0.05
115,-3.5661000000000005,0.2,-0.8161,0.05
116,3.1838999999999995,0.2,-0.8161,0.05
117,-0.06610000000000049,0.2,-0.8161,0.05
118,0.9338999999999995,0.2,-0.8161,0.05
119,-2.3161000000000005,0.2,-0.8161,0.05
120,-4.0661000000000005,0.2,-0.8161,0.05
121,-1.8161000000000005,0.2,-0.8161,0.05
122,1.1838999999999995,0.2,-0.8161,0.05
123,1.4338999999999995,0.2,-0.8161,0.05
124,-1.0661000000000005,0.2,-0.8161,0.05
125,-1.5661000000000005,0.2,-0.8161,0.05
126,-0.06610000000000049,0.2,-0.8161,0.05
127,-1.5661000000000005,0.2,-0.8161,0.05
128,1.6838999999999995,0.2,-0.8161,0.05
129,-4.8161000000000005,0.2,-0.8161,0.05
130,-1.0661000000000005,0.2,-0.8161,0.05
131,-4.3161000000000005,0.2,-0.8161,0.05
132,1.4338999999999995,0.2,-0.8161,0.05
133,-2.3161000000000005,0.2,-0.8161,0.05
134,-1.0661000000000005,0.2,-0.8161,0.05
135,-4.3161000000000005,0.2,-0.8161,0.05
136,-4.3161000000000005,0.2,-0.8161,0.05
137,-2.8161000000000005,0.2,-0.8161,0.05
138,0.1838999999999995,0.2,-0.8161,0.05
139,2.4338999999999995,0.2,-0.8161,0.05
140,-1.8161000000000005,0.2,-0.8161,0.05
141,-2.3161000000000005,0.2,-0.8161,0.05
142,2.1838999999999995,0.2,-0.8161,0.05
143,0.4338999999999995,0.2,-0.8161,0.05
144,-2.0661000000000005,0.2,-0.8161,0.05
145,-0.06610000000000049,0.2,-0.8161,0.05
146,1.6838999999999995,0.2,-0.8161,0.05
147,0.9338999999999995,0.2,-0.8161,0.05
148,3.1838999999999995,0.2,-0.8161,0.05
149,-3.8161000000000005,0.2,-0.8161,0.05
150,-2.5661000000000005,0.2,-0.8161,0.05
151,-2.8161000000000005,0.2,-0.8161,0.05
152,-1.8161000000000005,0.2,-0.8161,0.05
153,-3.3161000000000005,0.2,-0.8161,0.05
154,-0.5661000000000005,0.2,-0.8161,0.05
155,-3.8161000000000005,0.2,-0.8161,0.05
156,-0.8161000000000005,0.2,-0.8161,0.05
157,-4.3161000000000005,0.2,-0.8161,0.05
158,-3.5661000000000005,0.2,-0.8161,0.05
159,-2.3161000000000005,0.2,-0.8161,0.05
160,0.1838999999999995,0.2,-0.8161,0.05
161,0.1838999999999995,0.2,-0.8161,0.05
162,-4.3161000000000005,0.2,-0.8161,0.05
163,2.6838999999999995,0.2,-0.8161,0.05
164,-4.3161000000000005,0.2,-0.8161,0.05
165,-0.8161000000000005,0.2,-0.8161,0.05
166,-2.0661000000000005,0.2,-0.8161,0.05
167,0.1838999999999995,0.2,-0.8161,0.05
168,2.6838999999999995,0.2,-0.8161,0.05
169,2.6838999999999995,0.2,-0.8161,0.05
170,-3.8161000000000005,0.2,-0.8161,0.05
171,-4.3161000000000005,0.2,-0.8161,0.05
172,-0.3161000000000005,0.2,-0.8161,0.05
173,-3.5661000000000005,0.2,-0.8161,0.05
174,0.6838999999999995,0.2,-0.8161,0.05
175,-3.0661000000000005,0.2,-0.8161,0.05
176,-1.5661000000000005,0.2,-0.8161,0.05
177,0.9338999999999995,0.2,-0.8161,0.05
178,2.1838999999999995,0.2,-0.8161,0.05
179,1.6838999999999995,0.2,-0.8161,0.05
180,0.4338999999999995,0.2,-0.8161,0.05
181,1.4338999999999995,0.2,-0.8161,0.05
182,-2.5661000000000005,0.2,-0.8161,0.05
183,-0.8161000000000005,0.2,-0.8161,0.05
184,-0.3161000000000005,0.2,-0.8161,0.05
185,-2.8161000000000005,0.2,-0.8161,0.05
186,-1.5661000000000005,0.2,-0.8161,0.05
187,-4.3161000000000005,0.2,-0.8161,0.05
188,-1.3161000000000005,0.2,-0.8161,0.05
189,1.6838999999999995,0.2,-0.8161,0.05
190,0.4338999999999995,0.2,-0.8161,0.05
191,-1.0661000000000005,0.2,-0.8161,0.05
192,-2.3161000000000005,0.2,-0.8161,0.05
193,-1.5661000000000005,0.2,-0.8161,0.05
194,-2.3161000000000005,0.2,-0.8161,0.05
195,2.4338999999999995,0.2,-0.8161,0.05
196,2.6838999999999995,0.2,-0.8161,0.05
197,-1.8161000000000005,0.2,-0.8161,0.05
198,1.6838999999999995,0.2,-0.8161,0.05
199,-3.5661000000000005,0.2,-0.8161,0.05
200,1.1838999999999995,0.2,-0.8161,0.05
201,-0.3161000000000005,0.2,-0.8161,0.05
202,-2.0661000000000005,0.2,-0.8161,0.05
203,-3.5661000000000005,0.2,-0.8161,0.05
204,-1.5661000000000005,0.2,-0.8161,0.05
205,-1.8161000000000005,0.2,-0.8161,0.05
206,2.1838999999999995,0.2,-0.8161,0.05
207,0.9338999999999995,0.2,-0.8161,0.05
208,-4.5661000000000005,0.2,-0.8161,0.05
209,2.4338999999999995,0.2,-0.8161,0.05
210,-2.3161000000000005,0.2,-0.8161,0.05
211,-0.06610000000000049,0.2,-0.8161,0.05
212,0.1838999999999995,0.2,-0.8161,0.05
213,-0.5661000000000005,0.2,-0.8161,0.05
214,-4.5661000000000005,0.2,-0.8161,0.05
215,-2.3161000000000005,0.2,-0.8161,0.05
216,-0.3161000000000005,0.2,-0.8161,0.05
217,-1.5661000000000005,0.2,-0.8161,0.05
218,0.4338999999999995,0.2,-0.8161,0.05
219,2.9338999999999995,0.2,-0.8161,0.05
220,0.6838999999999995,0.2,-0.8161,0.05
221,-1.0661000000000005,0.2,-0.8161,0.05
222,2.6838999999999995,0.2,-0.8161,0.05
223,-0.3161000000000005,0.2,-0.8161,0.05
224,1.1838999999999995,0.2,-0.8161,0.05
225,0.4338999999999995,0.2,-0.8161,0.05
226,0.1838999999999995,0.2,-0.8161,0.05
227,2.1838999999999995,0.2,-0.8161,0.05
228,0.1838999999999995,0.2,-0.8161,0.05
229,-4.3161000000000005,0.2,-0.8161,0.05
230,0.6838999999999995,0.2,-0.8161,0.05
231,-3.5661000000000005,0.2,-0.8161,0.05
232,-3.8161000000000005,0.2,-0.8161,0.05
233,-3.0661000000000005,0.2,-0.8161,0.05
234,-0.06610000000000049,0.2,-0.8161,0.05
235,0.9338999999999995,0.2,-0.8161,0.05
236,-0.06610000000000049,0.2,-0.8161,0.05
237,-1.8161000000000005,0.2,-0.8161,0.05
238,0.6838999999999995,0.2,-0.8161,0.05
239,-0.06610000000000049,0.2,-0.8161,0.05
240,-1.5661000000000005,0.2,-0.8161,0.05
241,-3.5661000000000005,0.2,-0.8161,0.05
242,-0.06610000000000049,0.2,-0.8161,0.05
243,-4.3161000000000005,0.2,-0.8161,0.05
244,2.1838999999999995,0.2,-0.8161,0.05
245,2.4338999999999995,0.2,-0.8161,0.05
246,0.4338999999999995,0.2,-0.8161,0.05
247,-4.0661000000000005,0.2,-0.8161,0.05
248,1.6838999999999995,0.2,-0.8161,0.05
249,-2.3161000000000005,0.2,-0.8161,0.05
250,3.1838999999999995,0.2,-0.8161,0.05
251,-3.3161000000000005,0.2,-0.8161,0.05
252,0.9338999999999995,0.2,-0.8161,0.05
253,-1.3161000000000005,0.2,-0.8161,0.05
254,0.4338999999999995,0.2,-0.8161,0.05
255,-4.0661000000000005,0.2,-0.8161,0.05
256,-4.0661000000000005,0.2,-0.8161,0.05
257,1.6838999999999995,0.2,-0.8161,0.05
258,-1.5661000000000005,0.2,-0.8161,0.05
259,0.6838999999999995,0.2,-0.8161,0.05
260,0.9338999999999995,0.2,-0.8161,0.05
261,1.6838999999999995,0.2,-0.8161,0.05
262,0.4338999999999995,0.2,-0.8161,0.05
263,0.9338999999999995,0.2,-0.8161,0.05
264,1.6838999999999995,0.2,-0.8161,0.05
265,2.6838999999999995,0.2,-0.8161,0.05
266,-2.8161000000000005,0.2,-0.8161,0.05
267,2.1838999999999995,0.2,-0.8161,0.05
268,-1.5661000000000005,0.2,-0.8161,0.05
269,-1.5661000000000005,0.2,-0.8161,0.05
270,-4.5661000000000005,0.2,-0.8161,0.05
271,0.4338999999999995,0.2,-0.8161,0.05
272,-1.8161000000000005,0.2,-0.8161,0.05
273,-0.06610000000000049,0.2,-0.8161,0.05
274,-3.5661000000000005,0.2,-0.8161,0.05
275,-3.0661000000000005,0.2,-0.8161,0.05
276,0.6838999999999995,0.2,-0.8161,0.05
277,-4.3161000000000005,0.2,-0.8161,0.05
278,-4.3161000000000005,0.2,-0.8161,0.05
279,-0.3161000000000005,0.2,-0.8161,0.05
280,-3.5661000000000005,0.2,-0.8161,0.05
281,-4.5661000000000005,0.2,-0.8161,0.05
282,-4.8161000000000005,0.2,-0.8161,0.05
283,-0.8161000000000005,0.2,-0.8161,0.05
284,1.1838999999999995,0.2,-0.8161,0.05
285,-2.5661000000000005,0.2,-0.8161,0.05
286,-1.3161000000000005,0.2,-0.8161,0.05
287,2.6838999999999995,0.2,-0.8161,0.05
288,2.9338999999999995,0.2,-0.8161,0.05
289,-2.0661000000000005,0.2,-0.8161,0.05
290,-1.0661000000000005,0.2,-0.8161,0.05
291,-2.0661000000000005,0.2,-0.8161,0.05
292,1.9338999999999995,0.2,-0.8161,0.05
293,-3.8161000000000005,0.2,-0.8161,0.05
294,2.4338999999999995,0.2,-0.8161,0.05
295,-4.0661000000000005,0.2,-0.8161,0.05
296,0.6838999999999995,0.2,-0.8161,0.05
297,-4.3161000000000005,0.2,-0.8161,0.05
298,0.4338999999999995,0.2,-0.8161,0.05
299,-0.8161000000000005,0.2,-0.8161,0.05
300,1.1838999999999995,0.2,-0.8161,0.05
301,2.9338999999999995,0.2,-0.8161,0.05
302,-2.3161000000000005,0.2,-0.8161,0.05
303,-3.3161000000000005,0.2,-0.8161,0.05
304,-2.3161000000000005,0.2,-0.8161,0.05
305,-4.3161000000000005,0.2,-0.8161,0.05
306,-1.0661000000000005,0.2,-0.8161,0.05
307,-1.0661000000000005,0.2,-0.8161,0.05
308,-0.8161000000000005,0.2,-0.8161,0.05
309,3.1838999999999995,0.2,-0.8161,0.05
310,-1.0661000000000005,0.2,-0.8161,0.05
311,2.4338999999999995,0.2,-0.8161,0.05
312,-3.5661000000000005,0.2,-0.8161,0.05
313,2.4338999999999995,0.2,-0.8161,0.05
314,-2.5661000000000005,0.2,-0.8161,0.05
315,-2.0661000000000005,0.2,-0.8161,0.05
316,-0.06610000000000049,0.2,-0.8161,0.05
317,-0.5661000000000005,0.2,-0.8161,0.05
318,-3.3161000000000005,0.2,-0.8161,0.05
319,-0.3161000000000005,0.2,-0.8161,0.05
320,1.9338999999999995,0.2,-0.8161,0.05
321,-3.5661000000000005,0.2,-0.8161,0.05
322,-3.0661000000000005,0.2,-0.8161,0.05
323,-3.8161000000000005,0.2,-0.8161,0.05
324,-2.3161000000000005,0.2,-0.8161,0.05
325,-2.8161000000000005,0.2,-0.8161,0.05
326,-0.8161000000000005,0.2,-0.8161,0.05
327,-1.8161000000000005,0.2,-0.8161,0.05
328,2.1838999999999995,0.2,-0.8161,0.05
329,-1.3161000000000005,0.2,-0.8161,0.05
330,2.1838999999999995,0.2,-0.8161,0.05
331,-4.0661000000000005,0.2,-0.8161,0.05
332,-4.5661000000000005,0.2,-0.8161,0.05
333,-4.0661000000000005,0.2,-0.8161,0.05
334,1.6838999999999995,0.2,-0.8161,0.05
335,-3.3161000000000005,0.2,-0.8161,0.05
336,-0.5661000000000005,0.2,-0.8161,0.05
337,-2.8161000000000005,0.2,-0.8161,0.05
338,2.4338999999999995,0.2,-0.8161,0.05
339,1.1838999999999995,0.2,-0.8161,0.05
340,2.4338999999999995,0.2,-0.8161,0.05
341,1.4338999999999995,0.2,-0.8161,0.05
342,0.9338999999999995,0.2,-0.8161,0.05
343,-1.8161000000000005,0.2,-0.8161,0.05
344,-0.3161000000000005,0.2,-0.8161,0.05
345,2.9338999999999995,0.2,-0.8161,0.05
346,1.9338999999999995,0.2,-0.8161,0.05
347,-3.0661000000000005,0.2,-0.8161,0.05
348,-0.3161000000000005,0.2,-0.8161,0.05
349,-3.0661000000000005,0.2,-0.8161,0.05
350,-2.5661000000000005,0.2,-0.8161,0.05
351,-3.5661000000000005,0.2,-0.8161,0.05
352,0.6838999999999995,0.2,-0.8161,0.05
353,2.9338999999999995,0.2,-0.8161,0.05
354,-0.06610000000000049,0.2,-0.8161,0.05
355,-2.8161000000000005,0.2,-0.8161,0.05
356,-1.8161000000000005,0.2,-0.8161,0.05
357,1.6838999999999995,0.2,-0.8161,0.05
358,-3.5661000000000005,0.2,-0.8161,0.05
359,-3.3161000000000005,0.2,-0.8161,0.05
360,-0.3161000000000005,0.2,-0.8161,0.05
361,-2.3161000000000005,0.2,-0.8161,0.05
362,-4.8161000000000005,0.2,-0.8161,0.05
363,-3.3161000000000005,0.2,-0.8161,0.05
364,0.9338999999999995,0.2,-0.8161,0.05
365,2.6838999999999995,0.2,-0.8161,0.05
366,2.9338999999999995,0.2,-0.8161,0.05
367,-0.3161000000000005,0.2,-0.8161,0.05
368,-3.5661000000000005,0.2,-0.8161,0.05
369,0.4338999999999995,0.2,-0.8161,0.05
370,-4.8161000000000005,0.2,-0.8161,0.05
371,2.6838999999999995,0.2,-0.8161,0.05
372,-2.8161000000000005,0.2,-0.8161,0.05
373,-1.5661000000000005,0.2,-0.8161,0.05
374,1.6838999999999995,0.2,-0.8161,0.05
375,-3.8161000000000005,0.2,-0.8161,0.05
376,-4.3161000000000005,0.2,-0.8161,0.05
377,2.9338999999999995,0.2,-0.8161,0.05
378,3.1838999999999995,0.2,-0.8161,0.05
379,-4.5661000000000005,0.2,-0.8161,0.05
380,-3.0661000000000005,0.2,-0.8161,0.05
381,0.9338999999999995,0.2,-0.8161,0.05
382,0.4338999999999995,0.2,-0.8161,0.05
383,-4.3161000000000005,0.2,-0.8161,0.05
384,0.1838999999999995,0.2,-0.8161,0.05
385,-2.0661000000000005,0.2,-0.8161,0.05
386,-4.0661000000000005,0.2,-0.8161,0.05
387,2.4338999999999995,0.2,-0.8161,0.05
388,-0.8161000000000005,0.2,-0.8161,0.05
389,-0.06610000000000049,0.2,-0.8161,0.05
390,1.4338999999999995,0.2,-0.8161,0.05
391,2.1838999999999995,0.2,-0.8161,0.05
392,-0.5661000000000005,0.2,-0.8161,0.05
393,1.9338999999999995,0.2,-0.8161,0.05
394,3.1838999999999995,0.2,-0.8161,0.05
395,-3.5661000000000005,0.2,-0.8161,0.05
396,-2.5661000000000005,0.2,-0.8161,0.05
397,-1.0661000000000005,0.2,-0.8161,0.05
398,-2.5661000000000005,0.2,-0.8161,0.05
399,-1.5661000000000005,0.2,-0.8161,0.05
400,2.9338999999999995,0.2,-0.8161,0.05
401,1.6838999999999995,0.2,-0.8161,0.05
402,1.6838999999999995,0.2,-0.8161,0.05
403,3.1838999999999995,0.2,-0.8161,0.05
404,-0.06610000000000049,0.2,-0.8161,0.05
405,-3.5661000000000005,0.2,-0.8161,0.05
406,-0.5661000000000005,0.2,-0.8161,0.05
407,1.4338999999999995,0.2,-0.8161,0.05
408,1.1838999999999995,0.2,-0.8161,0.05
409,2.4338999999999995,0.2,-0.8161,0.05
410,-2.5661000000000005,0.2,-0.8161,0.05
411,0.9338999999999995,0.2,-0.8161,0.05
412,2.6838999999999995,0.2,-0.8161,0.05
413,-0.06610000000000049,0.2,-0.8161,0.05
414,-4.5661000000000005,0.2,-0.8161,0.05
415,-4.0661000000000005,0.2,-0.8161,0.05
416,-3.3161000000000005,0.2,-0.8161,0.05
417,-2.3161000000000005,0.2,-0.8161,0.05
418,-0.3161000000000005,0.2,-0.8161,0.05
419,-1.5661000000000005,0.2,-0.8161,0.05
420,-4.0661000000000005,0.2,-0.8161,0.05
421,-0.3161000000000005,0.2,-0.8161,0.05
422,1.9338999999999995,0.2,-0.8161,0.05
423,-2.3161000000000005,0.2,-0.8161,0.05
424,-3.0661000000000005,0.2,-0.8161,0.05
425,1.6838999999999995,0.2,-0.8161,0.05
426,-4.3161000000000005,0.2,-0.8161,0.05
427,-3.8161000000000005,0.2,-0.8161,0.05
428,-1.0661000000000005,0.2,-0.8161,0.05
429,0.9338999999999995,0.2,-0.8161,0.05
430,3.1838999999999995,0.2,-0.8161,0.05
431,0.6838999999999995,0.2,-0.8161,0.05
432,-2.8161000000000005,0.2,-0.8161,0.05
433,-2.3161000000000005,0.2,-0.8161,0.05
434,-2.5661000000000005,0.2,-0.8161,0.05
435,1.4338999999999995,0.2,-0.8161,0.05
436,0.9338999999999995,0.2,-0.8161,0.05
437,-4.0661000000000005,0.2,-0.8161,0.05
438,-4.5661000000000005,0.2,-0.8161,0.05
439,1.6838999999999995,0.2,-0.8161,0.05
440,-1.3161000000000005,0.2,-0.8161,0.05
441,-1.0661000000000005,0.2,-0.8161,0.05
442,-2.8161000000000005,0.2,-0.8161,0.05
443,-1.5661000000000005,0.2,-0.8161,0.05
444,2.9338999999999995,0.2,-0.8161,0.05
445,0.1838999999999995,0.2,-0.8161,0.05
446,-3.0661000000000005,0.2,-0.8161,0.05
447,-3.3161000000000005,0.2,-0.8161,0.05
448,1.4338999999999995,0.2,-0.8161,0.05
449,1.6838999999999995,0.2,-0.8161,0.05
450,0.4338999999999995,0.2,-0.8161,0.05
451,-3.0661000000000005,0.2,-0.8161,0.05
452,-4.0661000000000005,0.2,-0.8161,0.05
453,-1.5661000000000005,0.2,-0.8161,0.05
454,3.1838999999999995,0.2,-0.8161,0.05
455,2.4338999999999995,0.2,-0.8161,0.05
456,0.1838999999999995,0.2,-0.8161,0.05
457,-1.3161000000000005,0.2,-0.8161,0.05
458,-3.8161000000000005,0.2,-0.8161,0.05
459,2.4338999999999995,0.2,-0.8161,0.05
460,0.9338999999999995,0.2,-0.8161,0.05
461,-4.8161000000000005,0.2,-0.8161,0.05
462,2.6838999999999995,0.2,-0.8161,0.05
463,-2.5661000000000005,0.2,-0.8161,0.05
464,-4.5661000000000005,0.2,-0.8161,0.05
465,0.6838999999999995,0.2,-0.8161,0.05
466,-0.06610000000000049,0.2,-0.8161,0.05
467,1.1838999999999995,0.2,-0.8161,0.05
468,-0.5661000000000005,0.2,-0.8161,0.05
469,2.1838999999999995,0.2,-0.8161,0.05
470,-0.8161000000000005,0.2,-0.8161,0.05
471,-2.5661000000000005,0.2,-0.8161,0.05
472,-4.5661000000000005,0.2,-0.8161,0.05
473,-3.5661000000000005,0.2,-0.8161,0.05
474,0.9338999999999995,0.2,-0.8161,0.05
475,-1.0661000000000005,0.2,-0.8161,0.05
476,0.9338999999999995,0.2,-0.8161,0.05
477,-1.8161000000000005,0.2,-0.8161,0.05
478,1.6838999999999995,0.2,-0.8161,0.05
479,2.1838999999999995,0.2,-0.8161,0.05
480,-3.8161000000000005,0.2,-0.8161,0.05
481,2.1838999999999995,0.2,-0.8161,0.05
482,-3.3161000000000005,0.2,-0.8161,0.05
483,1.4338999999999995,0.2,-0.8161,0.05
484,0.1838999999999995,0.2,-0.8161,0.05
485,-4.5661000000000005,0.2,-0.8161,0.05
486,-3.3161000000000005,0.2,-0.8161,0.05
487,-2.0661000000000005,0.2,-0.8161,0.05
488,0.4338999999999995,0.2,-0.8161,0.05
489,-0.5661000000000005,0.2,-0.8161,0.05
490,-3.8161000000000005,0.2,-0.8161,0.05
491,-2.0661000000000005,0.2,-0.8161,0.05
492,-4.3161000000000005,0.2,-0.8161,0.05
493,-3.3161000000000005,0.2,-0.8161,0.05
494,-4.0661000000000005,0.2,-0.8161,0.05
495,-3.0661000000000005,0.2,-0.8161,0.05
496,-0.3161000000000005,0.2,-0.8161,0.05
497,-1.0661000000000005,0.2,-0.8161,0.05
498,-0.5661000000000005,0.2,-0.8161,0.05
499,2.9338999999999995,0.2,-0.8161,0.05
500,1.6838999999999995,0.2,-0.8161,0.05
501,-4.8161000000000005,0.2,-0.8161,0.05
502,-2.8161000000000005,0.2,-0.8161,0.05
503,-3.0661000000000005,0.2,-0.8161,0.05
504,0.4338999999999995,0.2,-0.8161,0.05
505,1.9338999999999995,0.2,-0.8161,0.05
506,-0.06610000000000049,0.2,-0.8161,0.05
507,-4.3161000000000005,0.2,-0.8161,0.05
508,-4.3161000000000005,0.2,-0.8161,0.05
509,1.9338999999999995,0.2,-0.8161,0.05
510,1.1838999999999995,0.2,-0.8161,0.05
511,-0.8161000000000005,0.2,-0.8161,0.05
512,1.9338999999999995,0.2,-0.8161,0.05
513,-2.8161000000000005,0.2,-0.8161,0.05
514,-1.3161000000000005,0.2,-0.8161,0.05
515,-4.8161000000000005,0.2,-0.8161,0.05
516,1.4338999999999995,0.2,-0.8161,0.05
517,-2.0661000000000005,0.2,-0.8161,0.05
518,-2.3161000000000005,0.2,-0.8161,0.05
519,0.9338999999999995,0.2,-0.8161,0.05
520,2.1838999999999995,0.2,-0.8161,0.05
521,-1.3161000000000005,0.2,-0.8161,0.05
522,0.9338999999999995,0.2,-0.8161,0.05
523,-2.8161000000000005,0.2,-0.8161,0.05
524,1.4338999999999995,0.2,-0.8161,0.05
525,-4.0661000000000005,0.2,-0.8161,0.05
526,2.6838999999999995,0.2,-0.8161,0.05
527,2.4338999999999995,0.2,-0.8161,0.05
528,0.6838999999999995,0.2,-0.8161,0.05
529,2.4338999999999995,0.2,-0.8161,0.05
530,-1.3161000000000005,0.2,-0.8161,0.05
531,2.4338999999999995,0.2,-0.8161,0.05
532,-3.5661000000000005,0.2,-0.8161,0.05
533,-3.3161000000000005,0.2,-0.8161,0.05
534,-4.8161000000000005,0.2,-0.8161,0.05
535,-3.3161000000000005,0.2,-0.8161,0.05
536,2.6838999999999995,0.2,-0.8161,0.05
537,2.1838999999999995,0.2,-0.8161,0.05
538,-1.3161000000000005,0.2,-0.8161,0.05
539,-1.0661000000000005,0.2,-0.8161,0.05
540,1.9338999999999995,0.2,-0.8161,0.05
541,-1.0661000000000005,0.2,-0.8161,0.05
542,-3.3161000000000005,0.2,-0.8161,0.05
543,0.4338999999999995,0.2,-0.8161,0.05
544,-3.5661000000000005,0.2,-0.8161,0.05
